price
850
1600
2095
1680
1450
2250
1725
2400
2950
1600
1600
1650
1350
725
3850
1790
1773
2300
2500
1753
3900
6400
1200
2500
1390
1749
1650
1750
1871
2290
1695
1900
3450
1650
1500
1695
2940
2395
2300
2750
2300
1129
1739
2199
1550
3680
950
5000
3200
1800
2700
2012
1189
1170
2450
2619
1980
2600
700
1850
2700
1450
1500
1250
2600
2300
1595
1650
3900
2165
6500
1300
1275
909
1718
1900
945
1900
2450
2200
1169
1995
2618
2250
1550
2200
1695
875
1395
1600
1795
2500
3000
1800
2350
2895
890
1149
1800
1850
1649
1409
1514
3800
2100
1500
2380
2341
1875
1700
2800
2100
3500
1500
1400
1800
1695
2041
2400
2550
1032
2150
1489
2700
1850
1500
2500
1600
1950
1450
1500
995
1800
1700
889
2100
1975
3400
2750
1505
5000
2500
850
2999
1400
1282
2600
1175
2200
1650
1500
2095
2200
1180
1600
2050
1369
2350
800
2280
2350
1700
2484
2950
2600
2150
1800
1899
1890
4000
1155
1850
1838
1300
2900
1745
3100
1648
1800
2100
1700
1295
1524
2800
2731
2000
2400
2600
1500
2058
3200
2750
2200
1300
875
3000
1500
2995
1389
2075
2199
3049
1079
1670
2136
830
2000
2800
1600
970
995
2000
3000
2800
3157
2850
1550
1319
2900
2155
1797
2200
2335
3995
2080
2600
2450
2300
700
1799
1800
2500
1300
1800
5495
1600
4400
4400
2395
2790
1750
2500
1625
2200
1449
3200
875
2250
2000
850
2000
1840
2600
5000
1850
2700
800
2817
1100
2500
1300
1199
2050
1900
2700
1650
765
2100
2325
2050
2800
1395
3000
2285
2400
3495
9000
1525
2500
1479
2650
1735
1000
2059
1588
3700
2700
2600
2200
1099
1350
1699
2599
1690
1800
1010
1795
1450
1800
2330
2138
2300
1775
2230
2500
2850
1350
1695
4100
2499
1600
2700
2520
2650
1000
1719
1795
2234
2100
2400
1500
2293
2225
1650
2100
1800
1525
2299
1735
1720
1595
1950
2550
2500
1300
2095
2250
800
1850
2100
2300
1170
600
2075
1400
1850
1613
2850
1800
750
1900
2650
1350
1200
1500
1129
2250
2081
1400
1750
2700
2700
2175
2650
2180
1899
1500
1350
1650
1990
900
2900
1600
850
1745
1899
1680
1155
1450
1850
2005
1250
1300
1175
850
1450
4500
2750
1550
2100
1750
2175
1309
2241
2050
1895
2100
4000
2200
1300
2675
3000
1850
1795
1345
2975
1600
1190
1650
2248
1150
1810
800
3350
2799
3200
1850
2200
1199
1400
1895
925
1695
1675
1500
1600
2380
1900
2500
1500
2300
2200
2250
2100
2063
9500
2675
800
1049
2600
2100
3100
2150
1375
2100
3000
5000
1834
2250
2350
3600
1000
2225
2625
2950
2550
1900
1567
3700
1900
2099
2895
1950
3000
1650
1359
2200
1950
2650
1250
1179
2095
1450
1488
2440
1500
2900
1129
2995
2600
2063
1550
1200
1000
1780
1700
3950
2225
2500
2400
1700
1795
1450
1496
1300
2042
1435
1795
1780
2400
1790
1525
3100
1650
1625
2168
2250
3700
1090
1995
1735
1838
2200
2100
2000
2188
3500
1650
900
1700
2050
3000
2200
2030
2570
2950
995
950
2700
1950
2100
2295
2550
1714
1600
1900
1550
1350
1400
6850
2250
1500
1399
1260
1900
2200
2396
2000
1600
4550
2100
2250
2650
1350
1850
2700
785
1850
1550
2440
2322
1625
1995
6000
2400
1089
2000
2200
1500
1797
1400
1475
3500
2616
2500
2000
1169
850
2095
1723
1870
3436
1698
1359
3500
1800
870
1995
1875
1400
800
1900
650
2595
1650
2100
2325
1000
1950
1350
1950
2850
1727
1695
3000
2500
2200
3995
2700
1550
1890
820
2000
2700
1900
1500
1295
2750
1600
4000
2522
2000
2200
1600
2250
1500
1450
2600
1400
2030
1650
2700
2350
2700
2675
1775
1700
1649
5000
1609
1400
2291
1200
2400
1588
2200
3155
10000
1698
1645
995
2275
1380
2350
1125
725
700
2308
2200
1578
1650
999
1250
2595
2100
1150
1500
4050
1500
1702
1800
4900
1730
1359
1750
2600
2350
2801
1560
600
1300
1800
1719
1700
2800
1700
1499
2500
2250
2650
2350
1500
1699
2000
1900
3750
1900
1695
1995
1349
1976
3500
2900
1109
2500
1899
3500
3500
1940
2305
1100
1400
1799
1700
895
2750
850
3500
1749
700
2150
1600
2131
1550
1100
2400
2350
2000
3200
2209
1309
2400
1550
1588
2150
999
3100
1275
2500
1325
4495
1185
850
1675
1000
920
995
1600
2850
1479
1950
1495
2360
2400
2048
2150
2850
2500
2600
1915
2995
1950
3200
1300
2700
2200
4500
2700
900
2750
1875
1845
2420
2475
1552
1750
1600
1350
1279
2250
1400
2290
2000
1750
6500
929
1950
2205
1723
2250
2050
1700
1945
1850
2895
3098
1900
1250
1200
1650
1586
690
6000
700
1150
1750
1729
1805
1218
1800
1750
2650
1600
1795
2450
1850
2000
1650
2323
1690
2450
2450
1100
2100
1675
2616
1400
2000
1720
3000
900
1675
1380
4995
6000
2700
1649
1860
2000
1740
2150
1675
2630
3400
2516
1944
3500
1460
2700
1850
3350
2095
2300
1839
2200
1500
2200
1200
1800
2800
1600
1500
1695
2595
1119
1550
1850
3000
1649
1483
2750
1550
2100
3575
2028
2790
1759
2108
2890
1450
1699
1029
1700
1700
1399
1454
2800
1350
2600
2850
1000
1815
2125
1711
2779
1265
2991
1599
2400
1550
2100
1481
1900
1685
2300
2558
2600
3400
2150
2400
1800
1775
1400
2700
3000
1695
1029
2500
1580
2400
2200
1179
1700
2100
1800
2550
1850
950
2300
1450
2134
1500
690
1400
1500
1744
1889
4500
1685
1032
1600
2950
1599
1500
3500
929
904
1900
1500
1450
1600
1399
2400
1800
979
1400
3295
1399
2250
929
2095
2800
2275
1625
1489
2800
1201
1700
2500
6200
1600
2100
3650
1800
1700
1400
1500
3100
1700
1815
3050
1495
2800
1650
2271
3700
1975
675
2000
2028
1975
3100
1818
2250
1850
1783
1812
2600
2081
1850
6000
5500
900
2250
1650
1100
3050
2000
1650
2800
2300
1795
2700
2500
1498
1500
1225
1775
1499
1500
1500
2195
1803
2650
1680
700
1850
2340
2130
1825
1175
1800
1900
2490
1225
1950
4995
1749
2800
1800
2850
4000
2000
1800
1650
1600
2400
1899
1800
1350
1900
2100
2800
3250
2038
2000
1900
1708
1509
2309
2380
1700
2303
2825
2000
800
1500
1450
2575
1400
2005
1339
3000
1450
2535
2068
1099
2200
1475
1650
2600
1950
2450
2100
1925
700
900
1680
2390
2100
2880
1450
2695
1900
2500
2890
1745
1948
1715
2500
3300
1495
1402
2095
3400
2130
1450
1300
1649
1600
2000
1400
1650
1225
2695
2050
1389
2895
1650
780
2700
550
1050
2200
1275
2900
2475
3500
2600
1950
2390
2225
2600
1650
1895
2713
1629
1700
1599
2000
1594
1800
1950
3200
995
2225
2695
2350
2100
1249
1975
1875
1099
1800
1700
2730
1989
2600
1380
2590
1949
1400
1650
3500
1990
1600
1100
2100
1527
2400
1049
1975
1750
1950
1590
2800
1595
1445
2600
2400
1458
1500
1800
1539
2500
1289
2300
2100
2300
1525
1600
2550
3900
1895
950
2500
975
1750
1550
2700
800
2135
2343
2182
1675
1595
1544
1669
2800
3500
2000
1200
1507
2499
2300
1300
600
1800
4400
1225
995
2595
2802
3200
925
1375
2354
1450
1710
1725
1638
2150
4338
1350
2000
995
1850
1650
850
1300
1747
2250
2395
3900
2101
1850
1995
1745
2500
1660
1850
1500
1850
1000
2600
2750
2225
1485
1800
1400
2145
1900
1379
1450
1500
1638
1550
1500
1700
1550
2089
1870
2500
800
1678
2000
1239
2395
975
1750
3000
1025
2690
1800
1950
2700
1099
1650
1550
995
2495
2400
2298
1699
1900
2000
2700
2300
2280
2225
2800
780
2950
1599
2300
1450
2695
1400
2000
875
850
2400
1450
1125
1400
1500
3900
1381
2349
1950
1600
1600
1450
1900
3200
2600
2850
29990
2700
1429
1125
1910
1700
2150
2675
1750
2000
3000
2100
1927
1430
2850
2450
800
1900
2300
1875
1650
1579
5495
2550
2500
2300
825
1650
2400
1900
2400
2695
2500
1900
2150
2300
1475
3050
1595
1595
2500
1029
2200
875
2000
3400
2650
2600
1945
1850
1850
2500
7000
1850
2300
2324
1470
2150
725
1600
1445
1600
800
2500
2157
2600
1900
1599
1765
3300
1900
1100
2400
2250
1621
2500
1100
2045
1379
1200
2252
2450
1900
1400
1750
2400
3700
2149
2095
1250
1100
1875
900
1643
2850
4500
1850
2100
1600
2995
1903
875
1250
2350
850
2300
2750
1400
1495
2450
2400
1948
1695
3450
1700
1349
3100
800
1257
3305
1500
2272
1300
1660
2350
2850
1729
1300
1668
800
2900
2350
1095
1765
1800
1895
1790
3500
5280
5000
2400
1775
2300
1000
2800
850
2900
3150
995
1750
2299
2290
1400
1800
3100
2635
2680
1850
2141
1750
1600
1379
2140
1800
2400
2200
1500
1240
2300
1394
1962
2200
1800
2650
595
3250
1450
3700
1600
3200
1864
1822
2048
1670
1950
2300
1635
1545
2300
2255
1800
1595
2315
1590
1900
1735
2250
2200
2599
3999
1750
2800
1893
1539
3000
2150
2250
1700
1650
1695
1750
1129
2095
1350
1668
1100
2225
1109
1552
1350
2400
1550
2304
1895
2600
1650
2450
1675
1700
1889
1579
2500
1500
1600
3400
2250
1600
2400
2454
1580
1500
2400
2145
1730
1900
1728
2149
699
680
2950
2250
1525
1306
2200
2050
3300
1400
2138
1549
2195
3500
1700
2050
1279
2275
4400
925
1395
1800
2440
1900
1124
895
2595
2100
1700
1379
1550
1800
1500
11200
979
2800
1300
1450
2000
700
2250
1600
1500
1745
2600
2840
2354
790
1650
1500
1903
3800
2303
1395
2000
2550
1825
3021
2050
2300
1500
1815
1465
1750
2350
2400
2100
1600
1600
2600
2000
800
899
1650
2800
950
3000
1558
1850
2150
2200
2075
2500
1600
1850
1700
1408
2000
2105
2100
1198
2500
1850
1980
1595
1695
2950
1445
3250
2450
1725
1955
1205
1904
3300
1504
1128
1750
800
1495
830
2065
2200
1650
2000
2400
1700
1789
1395
2035
1900
2000
1329
1500
1717
1850
4000
1800
750
3540
2140
1500
1930
1900
2285
2089
1750
2360
2850
2800
2789
2250
2450
1600
1500
1480
1978
1500
2050
2600
2019
1279
1525
2195
725
1750
1585
1550
2100
2100
2050
1850
